sno,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
9136,Multiple carriers,Delhi,Cochin,2,16840,15,5,15,5,10,25
77,IndiGo,Mumbai,Hyderabad,0,4049,4,3,6,25,1,30
405,Jet Airways,Kolkata,Banglore,1,13731,6,6,20,0,8,40
1181,IndiGo,Kolkata,Banglore,0,4804,6,1,9,35,2,35
4915,Jet Airways,Delhi,Cochin,1,18550,3,3,9,55,8,55
1157,Jet Airways,Kolkata,Banglore,1,7064,5,12,10,20,7,15
494,Air India,Delhi,Cochin,1,5704,21,3,17,45,5,15
110,Jet Airways,Banglore,New Delhi,1,13555,18,3,14,5,15,0
55,Jet Airways,Kolkata,Banglore,1,14231,24,3,19,45,16,15
8085,Multiple carriers,Delhi,Cochin,1,11265,3,3,9,45,6,25
1287,IndiGo,Kolkata,Banglore,0,4804,21,6,4,40,2,35
755,Air India,Delhi,Cochin,1,8879,18,5,3,50,15,25
6758,GoAir,Delhi,Cochin,1,5281,27,3,10,25,8,55
5013,SpiceJet,Mumbai,Hyderabad,0,2385,15,3,5,45,1,20
8804,Jet Airways,Delhi,Cochin,1,15764,3,6,19,45,8,40
2529,Jet Airways,Delhi,Cochin,2,13376,6,3,14,35,22,0
2658,IndiGo,Kolkata,Banglore,0,4148,21,3,5,30,2,50
6358,GoAir,Delhi,Cochin,1,6195,24,4,7,0,5,55
1125,Vistara,Delhi,Cochin,0,6216,6,12,14,40,3,10
8303,IndiGo,Delhi,Cochin,1,5883,6,12,10,35,14,55
6736,IndiGo,Delhi,Cochin,1,7144,18,5,6,50,15,40
8139,Jet Airways,Delhi,Cochin,1,14714,6,6,14,0,14,25
10256,IndiGo,Mumbai,Hyderabad,0,2754,5,6,19,5,1,30
5665,Jet Airways,Banglore,New Delhi,1,11087,3,9,8,55,24,35
1050,Multiple carriers,Delhi,Cochin,2,18485,15,6,17,50,7,40
1740,Jet Airways,Delhi,Cochin,1,12898,27,5,16,0,27,0
5059,Air India,Banglore,New Delhi,2,12568,18,3,17,25,17,10
5658,Multiple carriers,Delhi,Cochin,1,9100,27,3,6,40,12,35
9515,Jet Airways,Banglore,New Delhi,1,13817,3,12,18,55,13,20
6451,IndiGo,Kolkata,Banglore,0,4174,4,12,9,35,2,45
3769,IndiGo,Banglore,Delhi,0,4591,5,12,13,0,2,50
164,SpiceJet,Delhi,Cochin,1,5264,6,12,8,45,4,30
156,Jet Airways,Delhi,Cochin,2,14300,27,6,20,0,16,35
4769,Jet Airways,Kolkata,Banglore,1,9314,15,5,17,0,21,25
3680,Air India,Delhi,Cochin,2,12488,27,5,18,30,24,45
6955,Air India,Delhi,Cochin,2,12257,6,9,18,45,24,30
2467,Jet Airways,Delhi,Cochin,1,12373,18,5,19,15,17,20
3664,Air India,Mumbai,Hyderabad,0,3625,27,5,13,55,1,30
6417,SpiceJet,Kolkata,Banglore,0,3841,21,5,22,20,2,20
3302,IndiGo,Banglore,Delhi,0,4823,5,1,16,55,3,0
2778,Vistara,Kolkata,Banglore,1,8610,5,9,7,10,11,40
261,GoAir,Banglore,New Delhi,0,6722,3,3,20,55,2,55
3211,IndiGo,Kolkata,Banglore,0,4174,4,6,15,15,2,30
8150,Jet Airways,Kolkata,Banglore,1,6959,6,12,20,0,8,40
9783,Air India,Kolkata,Banglore,0,4145,15,6,20,45,2,35
1667,Jet Airways,Banglore,New Delhi,1,13817,3,12,8,55,12,25
7717,Air Asia,Kolkata,Banglore,0,4384,3,9,10,20,2,35
6771,Jet Airways,Banglore,Delhi,0,3359,27,5,18,55,3,5
7577,IndiGo,Kolkata,Banglore,1,4268,4,9,15,15,4,50
3736,Vistara,Banglore,Delhi,0,4668,15,5,11,30,2,50
10260,Air India,Delhi,Cochin,2,12646,3,3,19,45,23,30
38,Jet Airways,Banglore,New Delhi,1,19225,3,6,7,0,6,15
352,IndiGo,Kolkata,Banglore,0,4804,15,6,21,25,2,40
7988,Multiple carriers,Delhi,Cochin,1,7740,24,5,14,55,7,35
8558,Multiple carriers,Delhi,Cochin,1,11789,6,3,10,20,8,40
1858,Air India,Banglore,Delhi,0,4441,4,9,5,45,3,0
2798,Jet Airways,Mumbai,Hyderabad,0,2071,18,3,19,35,1,30
2281,Jet Airways,Kolkata,Banglore,1,12692,6,12,9,35,8,25
10137,Jet Airways,Delhi,Cochin,1,14714,6,6,2,15,16,45
7970,Multiple carriers,Delhi,Cochin,1,7878,6,3,7,10,15,20
328,IndiGo,Banglore,New Delhi,0,7303,24,3,18,25,2,55
7060,IndiGo,Delhi,Cochin,1,10123,15,5,23,30,5,5
2705,Multiple carriers,Delhi,Cochin,1,9794,5,9,10,20,8,40
5831,Air India,Delhi,Cochin,1,12029,27,5,10,0,9,15
10403,Vistara,Banglore,Delhi,0,4668,5,1,21,0,2,50
7250,IndiGo,Delhi,Cochin,1,5164,4,1,2,0,5,25
8315,SpiceJet,Banglore,Delhi,0,3573,27,6,5,55,2,40
1696,IndiGo,Banglore,Delhi,0,4823,5,12,7,10,2,55
8857,Jet Airways,Delhi,Cochin,1,14714,6,6,16,0,12,25
3849,Jet Airways,Mumbai,Hyderabad,0,5678,24,6,19,35,1,30
6315,Jet Airways,Banglore,Delhi,0,7229,5,6,19,50,3,0
4887,Jet Airways,Banglore,Delhi,0,8016,6,6,6,0,2,45
4014,Jet Airways,Banglore,Delhi,0,3502,27,5,15,15,2,55
1275,Vistara,Delhi,Cochin,0,4851,27,3,6,0,3,10
1548,Multiple carriers,Delhi,Cochin,1,9001,6,3,12,50,6,25
3799,Jet Airways,Delhi,Cochin,2,20904,3,9,20,10,8,15
2512,Multiple carriers,Delhi,Cochin,1,13377,6,6,17,30,8,0
4596,Air India,Kolkata,Banglore,2,12093,18,5,5,50,14,35
6672,Jet Airways,Kolkata,Banglore,1,12121,5,6,9,35,14,0
10200,Jet Airways,Kolkata,Banglore,1,14781,21,5,8,25,7,55
8062,Air India,Kolkata,Banglore,2,11752,6,9,16,50,20,55
8261,Jet Airways,Delhi,Cochin,2,9254,27,3,5,25,38,20
2225,Jet Airways,Kolkata,Banglore,1,14151,5,12,9,35,14,0
2733,Air India,Delhi,Cochin,1,5704,21,3,13,30,9,30
10336,IndiGo,Mumbai,Hyderabad,0,2227,27,5,20,5,1,35
9677,IndiGo,Mumbai,Hyderabad,0,2227,6,12,21,20,1,30
5806,Jet Airways,Banglore,Delhi,0,5198,5,12,17,45,3,0
5642,Multiple carriers,Delhi,Cochin,1,18916,3,3,18,15,7,20
4087,Multiple carriers,Delhi,Cochin,1,13727,18,5,11,30,14,0
5044,Air India,Delhi,Cochin,2,13307,15,5,18,45,24,30
8060,IndiGo,Banglore,Delhi,0,3943,6,9,21,15,3,0
618,Air Asia,Banglore,Delhi,0,6181,5,3,4,55,2,50
10064,Air India,Delhi,Cochin,1,6377,4,9,8,0,11,15
2924,Vistara,Kolkata,Banglore,1,9922,6,9,17,0,17,45
3519,Air India,Delhi,Cochin,2,9181,24,6,22,0,21,15
3873,Jet Airways,Delhi,Cochin,2,13882,15,6,9,25,19,0
7581,Air India,Delhi,Cochin,2,10493,27,3,12,0,7,15
6026,IndiGo,Kolkata,Banglore,0,4174,4,12,15,15,2,30
849,IndiGo,Delhi,Cochin,1,8542,5,9,18,35,6,55
975,Jet Airways,Kolkata,Banglore,1,13364,4,1,21,10,7,30
900,Air India,Banglore,New Delhi,1,10972,3,9,11,50,12,5
5614,IndiGo,Mumbai,Hyderabad,0,2227,6,3,20,5,1,35
3004,IndiGo,Delhi,Cochin,1,6938,27,5,16,10,6,20
9096,Jet Airways,Delhi,Cochin,1,11848,3,9,2,15,26,10
2884,Multiple carriers,Delhi,Cochin,1,7575,21,5,10,35,8,40
7384,Jet Airways,Mumbai,Hyderabad,0,5678,18,5,7,5,1,25
8748,Air India,Delhi,Cochin,1,8907,27,6,13,30,9,30
2950,IndiGo,Delhi,Cochin,1,7081,24,5,10,35,14,55
879,Air India,Kolkata,Banglore,2,15532,15,5,9,25,28,20
712,Jet Airways,Kolkata,Banglore,1,10031,24,3,19,45,20,35
5722,SpiceJet,Mumbai,Hyderabad,0,2437,5,1,13,15,1,30
1175,Jet Airways,Delhi,Cochin,2,13376,6,9,6,45,21,40
10407,Jet Airways,Delhi,Cochin,2,11733,6,6,19,30,17,5
2556,Multiple carriers,Delhi,Cochin,1,10529,18,5,11,40,7,20
5698,Air India,Delhi,Cochin,1,7480,27,6,12,30,20,55
4711,Jet Airways,Mumbai,Hyderabad,0,5678,5,12,2,55,1,25
1761,Vistara,Banglore,Delhi,0,5613,21,4,17,0,2,35
1872,Vistara,Banglore,Delhi,0,5613,24,4,19,30,2,45
3579,Jet Airways,Delhi,Cochin,1,10262,15,6,9,0,27,35
468,Air Asia,Delhi,Cochin,1,13774,3,3,16,45,5,30
8477,SpiceJet,Kolkata,Banglore,0,3841,6,12,22,20,2,20
285,Multiple carriers,Delhi,Cochin,1,7308,27,5,17,30,8,0
1481,Jet Airways,Kolkata,Banglore,1,6287,24,5,10,20,7,15
3412,SpiceJet,Kolkata,Banglore,0,3841,4,1,6,55,2,35
7442,IndiGo,Kolkata,Banglore,1,9319,24,3,5,35,5,45
9407,Jet Airways,Kolkata,Banglore,1,14388,5,6,20,0,24,45
2044,Air India,Kolkata,Banglore,2,7662,24,5,5,50,7,25
4831,IndiGo,Kolkata,Banglore,1,7252,5,6,21,0,5,15
8082,Jet Airways,Delhi,Cochin,1,12767,21,3,7,5,21,20
4438,Air India,Banglore,Delhi,0,6961,24,6,21,5,2,50
1405,IndiGo,Banglore,New Delhi,1,9694,3,1,12,10,4,55
5471,Multiple carriers,Delhi,Cochin,1,15603,3,3,7,0,8,30
9458,Vistara,Kolkata,Banglore,1,8452,6,12,20,20,14,25
4357,Jet Airways,Delhi,Cochin,2,13344,24,6,5,30,7,5
951,IndiGo,Banglore,New Delhi,0,6144,3,3,4,0,2,50
3594,Vistara,Banglore,New Delhi,0,12123,18,3,19,40,2,40
3605,IndiGo,Chennai,Kolkata,0,6297,3,9,7,55,2,20
9010,IndiGo,Kolkata,Banglore,0,4148,21,3,17,15,2,40
1896,Jet Airways,Banglore,Delhi,0,8016,24,6,19,50,3,0
1156,SpiceJet,Delhi,Cochin,1,6749,21,4,15,45,6,20
8263,Jet Airways,Mumbai,Hyderabad,0,8040,21,3,10,20,1,30
7546,Multiple carriers,Delhi,Cochin,1,7408,6,12,7,0,14,0
2423,IndiGo,Mumbai,Hyderabad,0,4049,15,3,9,10,1,30
9611,SpiceJet,Kolkata,Banglore,0,3873,27,5,22,20,2,20
5496,IndiGo,Delhi,Cochin,1,6416,15,6,8,30,12,30
1559,Jet Airways,Delhi,Cochin,2,14300,6,12,8,10,28,25
4763,IndiGo,Kolkata,Banglore,1,7476,24,3,15,10,4,40
4912,IndiGo,Kolkata,Banglore,0,4804,24,4,21,25,2,40
4553,Jet Airways,Delhi,Cochin,1,14714,6,1,18,15,24,45
1920,Multiple carriers,Delhi,Cochin,1,7740,24,6,6,0,15,0
8414,Multiple carriers,Delhi,Cochin,1,13587,27,6,10,0,11,0
4611,SpiceJet,Kolkata,Banglore,1,4649,24,5,15,5,5,15
791,Vistara,Banglore,New Delhi,0,7398,3,9,7,0,2,40
7531,Multiple carriers,Delhi,Cochin,1,7670,15,5,15,15,10,15
3534,Air India,Kolkata,Banglore,0,4145,24,4,20,45,2,35
10253,Vistara,Banglore,Delhi,0,5613,15,4,19,30,2,45
7681,Jet Airways,Banglore,Delhi,0,5769,24,6,8,20,3,0
3067,Air India,Delhi,Cochin,2,11753,15,6,10,55,20,45
564,Jet Airways,Kolkata,Banglore,1,10539,6,12,9,35,9,35
5566,Jet Airways,Kolkata,Banglore,1,8586,18,5,5,45,6,15
9607,IndiGo,Delhi,Cochin,1,13611,3,9,15,0,10,35
8866,IndiGo,Delhi,Cochin,1,6769,27,5,21,50,5,45
4692,Jet Airways,Delhi,Cochin,1,17234,3,6,7,5,11,45
9259,Air Asia,Kolkata,Banglore,0,4409,5,1,22,50,2,30
1030,Multiple carriers,Delhi,Cochin,1,8018,15,6,13,15,9,15
4111,IndiGo,Delhi,Cochin,1,13611,3,6,4,45,10,45
6881,Jet Airways,Delhi,Cochin,2,13029,27,5,19,30,17,5
3524,Air India,Kolkata,Banglore,3,14960,21,5,9,50,13,25
1131,Multiple carriers,Delhi,Cochin,1,6358,27,3,7,0,14,0
4086,Air Asia,Banglore,Delhi,0,4282,21,6,4,55,2,50
210,IndiGo,Banglore,Delhi,0,3943,5,12,0,30,2,55
524,Jet Airways,Banglore,New Delhi,1,7832,21,3,8,0,7,15
8362,SpiceJet,Mumbai,Hyderabad,0,2017,21,5,5,45,1,30
6213,Jet Airways,Kolkata,Banglore,1,8529,6,12,16,30,19,30
2330,Multiple carriers,Delhi,Cochin,1,12717,27,5,7,5,12,10
3504,Multiple carriers,Delhi,Cochin,1,6943,27,5,11,30,9,30
8083,SpiceJet,Kolkata,Banglore,1,10654,24,3,15,55,5,20
8136,SpiceJet,Mumbai,Hyderabad,0,1965,15,6,22,45,1,30
51,Jet Airways,Kolkata,Banglore,1,12121,5,1,9,35,25,20
7990,Jet Airways,Mumbai,Hyderabad,0,4160,21,3,7,10,1,25
7649,Jet Airways,Kolkata,Banglore,1,14781,18,5,20,0,13,20
3226,Jet Airways,Delhi,Cochin,2,9296,27,3,6,20,22,5
3484,Jet Airways,Kolkata,Banglore,1,10844,18,5,18,55,25,50
8859,Jet Airways,Banglore,Delhi,0,5769,24,6,6,0,2,45
4301,IndiGo,Kolkata,Banglore,1,5930,4,1,21,0,5,15
1781,Jet Airways,Kolkata,Banglore,1,14151,21,5,17,0,28,5
9795,Jet Airways,Delhi,Cochin,1,10577,6,9,19,45,23,15
8595,SpiceJet,Banglore,Delhi,0,4319,15,4,9,30,2,50
6504,Jet Airways,Banglore,Delhi,0,5198,4,12,7,10,3,0
3768,Jet Airways,Delhi,Cochin,2,13882,6,6,11,45,16,40
3132,Jet Airways,Banglore,New Delhi,1,7832,21,3,16,55,17,30
674,Jet Airways,Kolkata,Banglore,1,8586,5,9,6,30,22,10
1556,IndiGo,Kolkata,Banglore,1,4775,15,4,15,15,5,15
9777,Multiple carriers,Delhi,Cochin,1,8475,27,5,7,30,13,30
8929,Jet Airways,Delhi,Cochin,1,10262,15,6,19,15,9,10
5465,SpiceJet,Kolkata,Banglore,0,4622,3,1,6,55,2,40
9450,Jet Airways,Kolkata,Banglore,1,13067,21,5,20,25,22,45
5473,IndiGo,Kolkata,Banglore,0,6565,3,3,14,20,2,35
5561,Air India,Banglore,Delhi,0,6121,21,4,6,10,2,45
841,IndiGo,Banglore,Delhi,0,3943,5,9,23,30,2,50
8793,IndiGo,Delhi,Cochin,1,14871,3,3,16,0,9,35
560,Jet Airways,Kolkata,Banglore,1,8586,5,9,6,30,27,35
8352,Jet Airways,Kolkata,Banglore,1,10844,5,1,21,10,12,55
384,Multiple carriers,Delhi,Cochin,1,12524,6,6,7,30,11,30
2520,Jet Airways,Kolkata,Banglore,1,9663,5,12,8,25,24,55
4308,Vistara,Banglore,Delhi,0,5613,5,3,17,0,2,35
9885,Multiple carriers,Delhi,Cochin,1,7564,18,5,4,55,14,20
4816,Jet Airways,Kolkata,Banglore,1,10953,5,12,20,25,27,10
6804,Jet Airways,Kolkata,Banglore,1,10539,6,6,9,35,25,20
5731,Air India,Delhi,Cochin,1,8854,3,6,20,30,26,30
10045,Jet Airways,Delhi,Cochin,1,14053,3,9,18,15,10,10
9782,Multiple carriers,Delhi,Cochin,1,9149,27,5,8,30,10,45
4245,Jet Airways,Delhi,Cochin,2,10368,6,1,19,30,8,55
9851,SpiceJet,Kolkata,Banglore,0,3841,4,9,22,20,2,20
569,Jet Airways,Mumbai,Hyderabad,0,4050,3,3,2,55,1,30
5872,Air India,Delhi,Cochin,2,10467,21,5,13,5,20,20
5881,SpiceJet,Kolkata,Banglore,0,3841,6,3,6,55,2,35
9743,Jet Airways,Kolkata,Banglore,1,13067,18,5,9,35,9,35
4750,Multiple carriers,Delhi,Cochin,1,7354,6,3,11,25,7,50
10117,Jet Airways,Kolkata,Banglore,1,14151,21,5,9,35,14,0
6035,Vistara,Mumbai,Hyderabad,1,12395,3,6,8,45,8,0
6704,Jet Airways,Kolkata,Banglore,1,12121,5,1,20,25,24,40
2838,Jet Airways,Kolkata,Banglore,1,9314,4,1,9,35,8,25
5598,IndiGo,Delhi,Cochin,1,14871,3,6,9,10,11,50
8479,Jet Airways,Kolkata,Banglore,1,11467,15,5,20,25,18,0
5204,SpiceJet,Chennai,Kolkata,0,3597,5,3,17,45,2,20
2412,Jet Airways,Delhi,Cochin,1,12373,18,5,20,55,15,40
1486,Jet Airways,Delhi,Cochin,1,16079,21,5,19,45,8,40
762,SpiceJet,Mumbai,Hyderabad,0,2753,6,3,5,45,1,30
1718,IndiGo,Delhi,Cochin,1,6069,18,5,16,0,5,0
9417,SpiceJet,Chennai,Kolkata,0,3597,5,12,8,20,2,15
5519,IndiGo,Kolkata,Banglore,1,4226,24,5,19,35,3,40
4416,Multiple carriers,Delhi,Cochin,1,11667,6,12,7,5,12,10
6322,SpiceJet,Banglore,Delhi,0,3919,24,5,21,10,2,55
5194,IndiGo,Delhi,Cochin,1,5883,15,6,11,25,14,5
5662,Air India,Kolkata,Banglore,1,12173,24,3,20,30,23,55
5113,IndiGo,Banglore,Delhi,0,4823,4,12,8,30,2,50
3092,IndiGo,Chennai,Kolkata,0,3597,18,6,13,15,2,20
7314,SpiceJet,Banglore,Delhi,0,3971,24,4,5,55,2,40
6221,Vistara,Kolkata,Banglore,1,9555,18,5,20,20,22,30
10326,Air India,Delhi,Cochin,1,8669,5,9,7,0,12,15
7061,SpiceJet,Kolkata,Banglore,0,3873,4,3,6,55,2,35
3010,Jet Airways,Kolkata,Banglore,1,8586,15,5,6,30,17,5
399,Air India,Kolkata,Banglore,2,11432,6,6,16,50,12,45
263,IndiGo,Delhi,Cochin,1,6171,3,9,4,55,11,15
3093,IndiGo,Delhi,Cochin,1,6442,24,6,7,35,8,35
3638,Jet Airways,Kolkata,Banglore,1,6959,6,12,18,55,9,45
6932,Jet Airways,Banglore,New Delhi,1,19225,3,6,8,0,7,15
7852,Jet Airways,Kolkata,Banglore,1,14571,24,5,14,5,9,30
5070,Vistara,Banglore,Delhi,0,4668,27,6,9,45,2,50
9334,Multiple carriers,Delhi,Cochin,1,9646,15,5,9,45,6,25
5916,Jet Airways,Kolkata,Banglore,1,10539,6,6,9,35,28,50
10360,Multiple carriers,Delhi,Cochin,1,15147,3,6,10,20,15,15
3682,Multiple carriers,Delhi,Cochin,1,11622,6,6,9,15,9,45
106,Multiple carriers,Delhi,Cochin,1,11421,27,3,11,40,7,10
9102,Vistara,Kolkata,Banglore,1,8452,4,1,20,20,24,0
9865,GoAir,Banglore,Delhi,0,4632,24,4,7,45,2,55
6381,IndiGo,Delhi,Cochin,1,6937,3,9,7,35,4,25
3760,Multiple carriers,Delhi,Cochin,1,5797,24,6,15,15,10,15
9138,GoAir,Delhi,Cochin,1,5752,15,4,10,35,9,0
8059,Air India,Kolkata,Banglore,3,14960,6,9,9,50,13,25
5248,Vistara,Banglore,Delhi,0,4668,18,6,11,30,2,50
520,IndiGo,Delhi,Cochin,2,8899,3,3,4,55,16,25
5668,Jet Airways,Mumbai,Hyderabad,0,2228,18,3,15,50,1,30
5626,Air India,Mumbai,Hyderabad,2,13904,3,6,6,0,37,25
5535,IndiGo,Banglore,Delhi,0,4823,5,1,7,10,2,55
1812,Air India,Mumbai,Hyderabad,2,22619,3,6,9,40,14,5
9977,Air India,Delhi,Cochin,2,10975,6,12,13,5,20,20
10146,Jet Airways,Delhi,Cochin,2,15544,5,9,5,30,7,5
8412,Jet Airways,Delhi,Cochin,1,10262,6,6,15,0,13,25
6356,Air India,Delhi,Cochin,0,5201,18,6,14,5,3,50
4085,Jet Airways,Delhi,Cochin,2,20694,3,6,19,10,33,15
3277,Multiple carriers,Delhi,Cochin,3,21829,3,3,11,35,9,25
6584,Jet Airways,Kolkata,Banglore,1,11467,5,6,20,25,21,35
7582,IndiGo,Delhi,Cochin,1,6794,21,5,10,35,10,25
3838,IndiGo,Mumbai,Hyderabad,0,8853,3,1,16,55,1,30
10228,Air India,Kolkata,Banglore,2,11148,5,1,12,0,23,10
9691,GoAir,Banglore,Delhi,0,4239,4,1,20,55,2,45
767,Vistara,Kolkata,Banglore,1,9345,6,6,20,20,27,5
5082,IndiGo,Delhi,Cochin,1,13628,3,3,7,30,5,50
590,Jet Airways,Kolkata,Banglore,1,8586,15,5,20,0,8,40
9447,Jet Airways,Kolkata,Banglore,1,14178,6,9,14,5,14,35
9145,Jet Airways,Delhi,Cochin,1,10262,6,12,21,50,14,45
3459,Jet Airways,Kolkata,Banglore,1,9663,5,9,21,10,14,50
9,Multiple carriers,Delhi,Cochin,1,8625,27,5,11,25,7,50
7145,IndiGo,Kolkata,Banglore,0,4148,21,3,22,10,2,45
9382,Air Asia,Banglore,Delhi,0,4282,15,5,4,55,2,50
3924,Multiple carriers,Delhi,Cochin,1,8266,6,6,11,40,7,35
2455,IndiGo,Delhi,Cochin,1,6069,6,12,16,0,5,0
758,IndiGo,Banglore,Delhi,0,3943,24,6,13,0,2,50
3251,SpiceJet,Chennai,Kolkata,0,3597,24,6,17,45,2,20
1830,Air India,Kolkata,Banglore,2,14960,21,5,9,50,23,5
1080,Air India,Delhi,Cochin,1,7174,21,4,20,30,26,30
1848,Jet Airways,Kolkata,Banglore,1,13941,5,9,16,30,15,45
2575,IndiGo,Kolkata,Banglore,0,5618,3,6,15,20,2,35
8102,Air India,Banglore,New Delhi,2,12515,3,12,6,45,26,40
9240,Air India,Delhi,Cochin,0,6094,5,9,14,10,3,0
7605,IndiGo,Banglore,Delhi,0,3419,4,3,0,30,2,55
2317,Multiple carriers,Delhi,Cochin,1,7408,6,9,8,0,13,0
9047,Air India,Delhi,Cochin,2,12409,18,5,17,15,26,0
9347,Air India,Delhi,Cochin,2,8026,27,3,5,0,38,15
3440,Jet Airways,Kolkata,Banglore,1,8586,24,5,20,0,8,40
9655,SpiceJet,Kolkata,Banglore,0,4622,3,6,17,15,2,30
529,Air India,Delhi,Cochin,0,5201,24,4,5,10,2,50
2680,IndiGo,Kolkata,Banglore,1,6218,5,6,18,5,5,25
3197,Jet Airways,Kolkata,Banglore,1,14781,5,6,16,30,6,5
2940,SpiceJet,Mumbai,Hyderabad,0,2017,27,6,5,45,1,30
1985,GoAir,Kolkata,Banglore,1,7335,24,5,23,30,8,15
10133,Air India,Banglore,Delhi,0,6961,27,6,10,0,2,45
2433,Multiple carriers,Delhi,Cochin,1,6883,27,3,10,0,11,0
6407,Air India,Banglore,New Delhi,1,13859,18,3,0,30,8,15
4139,Jet Airways,Kolkata,Banglore,1,10844,6,6,20,0,23,50
792,Jet Airways,Delhi,Cochin,2,16704,18,5,13,25,29,35
3248,Vistara,Banglore,New Delhi,0,8553,3,3,19,40,2,40
7054,IndiGo,Kolkata,Banglore,0,4804,15,6,22,15,2,35
7797,Air India,Delhi,Cochin,1,5022,4,6,6,10,16,50
8792,Jet Airways,Kolkata,Banglore,1,14178,6,9,18,55,9,45
1324,Jet Airways,Delhi,Cochin,2,18804,6,9,11,40,7,20
7126,Multiple carriers,Delhi,Cochin,1,12192,6,9,3,50,15,10
8765,Jet Airways,Kolkata,Banglore,1,9663,18,5,8,25,24,55
8373,Jet Airways,Kolkata,Banglore,1,14151,18,5,20,25,24,40
7984,IndiGo,Delhi,Cochin,2,6494,27,3,11,55,9,25
8350,Air India,Delhi,Cochin,2,12777,6,6,17,15,26,0
4660,Jet Airways,Kolkata,Banglore,1,14571,6,9,8,25,11,25
6735,Jet Airways,Banglore,New Delhi,1,20800,3,1,14,5,20,20
9100,Jet Airways,Mumbai,Hyderabad,0,4050,27,5,2,55,1,25
3097,Vistara,Kolkata,Banglore,1,12102,24,3,17,0,29,10
651,Air India,Banglore,New Delhi,0,7591,3,3,6,10,2,45
9922,Jet Airways,Banglore,New Delhi,1,13555,18,3,16,55,15,20
10205,Jet Airways,Kolkata,Banglore,1,10031,24,3,19,45,27,40
7768,Jet Airways,Banglore,New Delhi,1,9134,15,3,8,55,9,30
249,SpiceJet,Delhi,Cochin,1,5264,6,6,8,45,4,30
2882,Air India,Banglore,Delhi,0,6961,6,1,13,20,2,50
4957,IndiGo,Kolkata,Banglore,0,4174,4,6,15,30,2,35
245,IndiGo,Banglore,Delhi,0,3943,24,4,23,30,2,50
4973,Air India,Kolkata,Banglore,2,12140,5,12,7,0,18,20
579,GoAir,Delhi,Cochin,1,4959,15,6,10,35,9,0
9636,Air India,Banglore,Delhi,0,5911,4,1,13,20,2,50
5190,IndiGo,Delhi,Cochin,1,5298,4,1,6,50,5,20
1213,Air India,Delhi,Cochin,3,11543,27,6,5,15,26,25
3733,Jet Airways,Delhi,Cochin,2,15318,6,6,20,0,8,25
3396,Jet Airways,Kolkata,Banglore,1,14151,5,12,17,0,16,45
9331,Multiple carriers,Delhi,Cochin,1,9140,24,5,17,45,7,45
9196,IndiGo,Delhi,Cochin,1,6979,15,5,11,25,9,35
7860,IndiGo,Banglore,Delhi,0,4823,24,4,18,55,2,55
8112,Jet Airways,Banglore,Delhi,0,4544,4,6,19,50,3,0
8646,Jet Airways,Delhi,Cochin,2,14300,15,6,20,0,16,35
1123,Jet Airways,Kolkata,Banglore,1,10844,24,5,6,30,11,45
2916,Jet Airways,Kolkata,Banglore,1,9358,5,12,10,20,7,15
9006,IndiGo,Banglore,Delhi,0,4823,24,5,18,25,2,55
7203,Jet Airways,Banglore,Delhi,0,7229,27,4,7,10,3,0
3289,SpiceJet,Kolkata,Banglore,0,3873,5,9,22,20,2,20
3582,IndiGo,Delhi,Cochin,1,8542,5,1,7,30,13,30
8912,Multiple carriers,Delhi,Cochin,1,13587,15,6,11,30,9,30
6386,IndiGo,Delhi,Cochin,1,9165,27,6,23,30,5,5
1033,Air India,Banglore,New Delhi,1,7932,15,3,6,55,27,55
6636,IndiGo,Delhi,Cochin,1,6027,15,5,15,10,4,50
2900,Air India,Banglore,Delhi,0,6121,24,4,17,0,2,45
9650,Jet Airways,Kolkata,Banglore,1,13339,24,3,6,30,16,5
2635,Jet Airways,Delhi,Cochin,2,13014,6,12,5,30,22,55
7550,Jet Airways,Mumbai,Hyderabad,0,4050,21,5,2,55,1,25
5302,IndiGo,Mumbai,Hyderabad,0,2754,4,3,12,0,1,30
5040,Multiple carriers,Delhi,Cochin,1,10791,27,6,6,0,13,0
2562,Jet Airways,Mumbai,Hyderabad,1,19595,3,6,14,0,26,50
6621,Jet Airways,Delhi,Cochin,2,10919,6,6,14,35,13,50
9295,Multiple carriers,Delhi,Cochin,1,13587,6,6,7,5,13,55
534,Jet Airways,Kolkata,Banglore,1,12384,5,6,9,35,9,35
5855,Jet Airways,Banglore,New Delhi,1,17524,15,3,7,0,5,15
7475,Jet Airways,Kolkata,Banglore,1,8586,5,12,21,10,11,5
4507,IndiGo,Delhi,Cochin,1,12214,3,3,7,20,5,10
207,Vistara,Banglore,Delhi,0,4878,27,6,17,0,2,35
7081,Jet Airways,Kolkata,Banglore,1,14231,24,3,13,55,5,45
4323,Vistara,Banglore,New Delhi,0,4878,21,3,9,50,2,45
8289,Jet Airways,Delhi,Cochin,0,7202,5,12,11,0,3,15
8538,Multiple carriers,Delhi,Cochin,1,10711,21,5,7,5,12,10
10093,Air India,Kolkata,Banglore,2,13616,15,5,9,25,31,55
6139,Jet Airways,Delhi,Cochin,1,12898,21,5,21,50,14,45
5301,Jet Airways,Kolkata,Banglore,1,10844,21,5,18,55,21,25
710,SpiceJet,Mumbai,Hyderabad,0,2017,5,12,5,45,1,30
