,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
378,'Air India','Kolkata','Banglore',2,13349,24,3,9,25,20,10
379,'Jet Airways','Banglore','New Delhi',1,11087,18,3,16,55,16,5
380,'Multiple carriers','Delhi','Cochin',1,15603,3,6,13,0,12,35
381,'Jet Airways','Delhi','Cochin',2,15129,5,9,19,30,17,5
382,'IndiGo','Banglore','Delhi',0,4823,4,9,16,55,3,0
383,'Vistara','Kolkata','Banglore',1,8452,5,1,7,10,15,30
384,'Multiple carriers','Delhi','Cochin',1,12524,6,6,7,30,11,30
385,'SpiceJet','Chennai','Kolkata',0,3384,27,3,17,45,2,20
386,'Jet Airways','Delhi','Cochin',1,10262,6,1,19,15,23,45
387,'SpiceJet','Mumbai','Hyderabad',0,1965,18,6,13,15,1,30
388,'IndiGo','Kolkata','Banglore',0,4804,18,5,22,15,2,35
389,'Jet Airways','Delhi','Cochin',1,16079,27,5,18,15,24,45
390,'Jet Airways','Delhi','Cochin',2,13292,6,1,21,25,21,35
391,'Air Asia','Delhi','Cochin',1,6751,5,9,7,55,5,30
392,'Air India','Delhi','Cochin',1,8669,15,5,7,0,12,15
393,'IndiGo','Delhi','Cochin',1,14871,3,3,17,30,8,5
394,'Jet Airways','Delhi','Cochin',1,12898,21,5,14,0,5,0
395,'SpiceJet','Banglore','Delhi',0,3919,6,6,9,30,2,50
396,'Multiple carriers','Delhi','Cochin',1,36983,3,1,12,50,6,25
397,'IndiGo','Chennai','Kolkata',0,3597,6,3,19,35,2,20
398,'Air India','Banglore','New Delhi',0,10741,3,9,17,0,2,45
399,'Air India','Kolkata','Banglore',2,11432,6,6,16,50,12,45
400,'Jet Airways','Banglore','New Delhi',1,11087,3,12,18,55,15,50
401,'Jet Airways','Delhi','Cochin',2,13292,6,3,9,35,27,0
402,'Air India','Delhi','Cochin',3,10493,15,6,5,15,26,25
403,'GoAir','Banglore','New Delhi',0,7631,3,9,7,45,2,55
404,'Air India','Delhi','Cochin',2,13381,6,6,6,50,24,50
405,'Jet Airways','Kolkata','Banglore',1,13731,6,6,20,0,8,40
406,'Air India','Delhi','Cochin',2,11911,21,5,5,55,25,45
407,'IndiGo','Banglore','Delhi',0,4591,18,4,23,30,2,50
408,'Multiple carriers','Delhi','Cochin',1,14848,6,3,13,0,6,15
409,'Multiple carriers','Delhi','Cochin',1,8266,6,12,8,45,10,30
410,'Air India','Delhi','Cochin',2,12392,18,5,17,15,26,0
411,'Jet Airways','Kolkata','Banglore',1,13044,6,12,18,55,17,5
412,'Jet Airways','Delhi','Cochin',1,12898,21,5,7,5,21,20
413,'Jet Airways','Delhi','Cochin',1,12242,21,3,22,50,5,35
414,'IndiGo','Banglore','Delhi',0,3943,18,5,10,10,2,50
415,'Vistara','Kolkata','Banglore',1,11105,24,3,20,20,25,50
416,'Jet Airways','Kolkata','Banglore',1,14388,5,12,21,10,12,10
417,'Jet Airways','Delhi','Cochin',2,13014,18,5,19,30,17,5
418,'Multiple carriers','Delhi','Cochin',1,15411,3,6,10,20,8,30
419,'Jet Airways','Delhi','Cochin',1,16289,3,9,19,45,23,5
420,'IndiGo','Delhi','Cochin',1,6442,15,5,6,50,9,20
421,'Jet Airways','Kolkata','Banglore',1,10844,18,5,8,25,7,55
422,'Jet Airways','Mumbai','Hyderabad',0,5678,18,5,10,20,1,30
423,'IndiGo','Banglore','Delhi',0,6906,4,12,23,30,2,50
424,'SpiceJet','Chennai','Kolkata',0,3543,21,5,9,45,2,15
425,'Jet Airways','Delhi','Cochin',1,14714,6,6,9,0,10,0
426,'Vistara Premium economy','Banglore','New Delhi',0,11793,3,3,16,0,2,35
427,'Multiple carriers','Delhi','Cochin',1,14323,15,5,11,30,7,45
428,'SpiceJet','Banglore','Delhi',0,3971,4,9,21,10,2,55
429,'Vistara','Kolkata','Banglore',1,8452,5,6,20,20,26,20
430,'Vistara','Banglore','Delhi',0,5403,4,12,7,0,2,40
431,'Multiple carriers','Delhi','Cochin',1,13727,5,9,10,0,11,0
432,'Air India','Kolkata','Banglore',2,12639,4,1,10,0,19,25
433,'Jet Airways','Banglore','Delhi',0,5198,18,4,15,15,2,55
434,'Vistara','Banglore','Delhi',0,4878,6,1,19,30,2,45
435,'Jet Airways','Delhi','Cochin',1,12373,18,5,19,45,23,15
436,'Multiple carriers','Delhi','Cochin',1,8552,3,3,7,10,9,0
437,'Vistara','Delhi','Cochin',0,6741,21,4,14,40,3,10
438,'Multiple carriers','Delhi','Cochin',1,6481,4,9,12,50,6,25
439,'Multiple carriers','Delhi','Cochin',1,7354,6,6,10,35,8,40
440,'Air India','Banglore','Delhi',0,5228,21,4,21,5,2,50
441,'Jet Airways','Kolkata','Banglore',1,10844,5,12,8,25,12,20
442,'IndiGo','Delhi','Cochin',1,6347,18,5,6,50,5,20
443,'Air India','Banglore','New Delhi',1,5013,15,3,8,15,4,0
444,'Jet Airways','Kolkata','Banglore',1,9663,6,9,18,55,9,45
445,'IndiGo','Banglore','Delhi',0,4823,4,6,18,25,2,55
446,'Air India','Delhi','Cochin',2,13381,24,6,16,55,26,20
447,'SpiceJet','Chennai','Kolkata',0,3543,6,1,9,45,2,15
448,'Jet Airways','Kolkata','Banglore',1,9663,15,5,18,55,9,45
449,'Jet Airways','Kolkata','Banglore',1,7064,4,1,18,55,24,55
450,'Jet Airways','Delhi','Cochin',1,10262,6,9,7,5,11,55
451,'Air India','Delhi','Cochin',2,13013,6,1,10,55,8,20
452,'Jet Airways','Delhi','Cochin',2,15339,27,6,19,10,17,25
453,'GoAir','Banglore','Delhi',0,4937,18,4,11,40,2,50
454,'IndiGo','Delhi','Cochin',1,6818,6,6,5,5,7,5
455,'Air India','Delhi','Cochin',2,10441,18,5,22,0,21,15
456,'Jet Airways','Delhi','Cochin',1,5177,4,3,14,0,5,0
457,'IndiGo','Chennai','Kolkata',0,3858,27,6,11,35,2,25
458,'IndiGo','Kolkata','Banglore',1,6534,18,5,21,0,5,15
459,'Multiple carriers','Delhi','Cochin',1,6795,15,6,10,20,15,10
460,'Multiple carriers','Delhi','Cochin',1,9736,6,3,7,30,11,45
461,'Jet Airways','Banglore','Delhi',0,7229,5,1,19,50,3,0
462,'SpiceJet','Delhi','Cochin',1,4957,24,4,17,55,4,55
463,'IndiGo','Banglore','New Delhi',0,7648,3,9,6,0,2,45
464,'SpiceJet','Kolkata','Banglore',0,3873,15,6,14,55,2,30
465,'Jet Airways','Kolkata','Banglore',1,14388,5,12,18,55,9,45
466,'IndiGo','Kolkata','Banglore',0,5618,3,6,17,15,2,40
467,'Multiple carriers','Delhi','Cochin',1,7408,6,9,19,0,6,30
468,'Air Asia','Delhi','Cochin',1,13774,3,3,16,45,5,30
469,'Vistara','Banglore','Delhi',0,4668,5,3,7,0,2,40
470,'Jet Airways','Delhi','Cochin',2,13082,21,3,18,20,34,5
471,'Air India','Delhi','Cochin',1,8669,6,3,3,50,15,25
472,'IndiGo','Delhi','Cochin',1,6316,24,6,16,0,9,30
473,'Jet Airways','Delhi','Cochin',1,12583,3,6,22,20,6,5
474,'Vistara','Banglore','New Delhi',0,7923,3,9,16,10,2,40
475,'GoAir','Delhi','Cochin',1,7378,3,3,7,0,5,50
476,'Vistara','Banglore','Delhi',0,4878,6,3,19,30,2,45
477,'Jet Airways','Kolkata','Banglore',1,10844,18,5,16,30,27,20
478,'Jet Airways','Banglore','Delhi',0,7229,4,3,8,20,3,0
479,'SpiceJet','Delhi','Cochin',1,6297,21,5,6,5,5,15
480,'Jet Airways','Kolkata','Banglore',1,8529,6,12,20,0,16,0
481,'Multiple carriers','Delhi','Cochin',1,13727,18,5,14,0,7,0
482,'SpiceJet','Kolkata','Banglore',1,6643,24,5,8,35,8,40
483,'Multiple carriers','Delhi','Cochin',1,10197,5,9,10,0,9,0
484,'SpiceJet','Kolkata','Banglore',0,4911,21,4,22,20,2,20
485,'IndiGo','Chennai','Kolkata',0,6482,3,6,5,15,2,20
486,'Jet Airways','Banglore','New Delhi',1,26890,3,1,8,55,6,20
487,'IndiGo','Kolkata','Banglore',1,3717,18,5,19,20,4,25
488,'IndiGo','Chennai','Kolkata',0,3597,6,1,13,15,2,20
489,'Air India','Banglore','New Delhi',2,10846,18,3,11,5,11,5
490,'Air India','Banglore','New Delhi',1,14069,3,1,5,50,16,55
491,'Jet Airways','Delhi','Cochin',1,5177,4,1,22,50,13,45
492,'Air India','Delhi','Cochin',2,14641,3,6,5,55,25,45
493,'IndiGo','Delhi','Cochin',1,6442,6,6,8,35,13,55
494,'Air India','Delhi','Cochin',1,5704,21,3,17,45,5,15
495,'Jet Airways','Kolkata','Banglore',1,9663,5,6,14,5,19,15
496,'Jet Airways','Delhi','Cochin',1,14714,6,6,20,55,7,30
497,'Jet Airways','Delhi','Cochin',1,5406,4,1,10,0,9,0
498,'Vistara','Kolkata','Banglore',1,8610,15,5,20,20,24,0
499,'Jet Airways','Delhi','Cochin',2,14237,6,12,18,25,18,10
500,'IndiGo','Banglore','Delhi',0,4823,6,9,7,10,2,55
501,'IndiGo','Mumbai','Hyderabad',0,2227,27,3,20,5,1,30
502,'Jet Airways','Delhi','Cochin',1,12373,18,5,7,5,21,20
503,'Air India','Delhi','Cochin',1,8372,6,6,13,0,6,15
504,'Jet Airways','Delhi','Cochin',1,17024,3,3,13,55,14,30
505,'Air India','Mumbai','Hyderabad',0,3100,27,5,21,5,1,20
506,'Jet Airways','Delhi','Cochin',1,14053,3,9,6,50,12,55
507,'IndiGo','Chennai','Kolkata',0,3540,5,9,5,15,2,25
508,'Vistara','Kolkata','Banglore',1,9345,21,5,20,20,22,30
509,'Jet Airways','Delhi','Cochin',2,10368,6,1,5,30,22,55
510,'Jet Airways','Banglore','New Delhi',1,26890,3,1,7,0,5,25
511,'SpiceJet','Mumbai','Hyderabad',0,5755,3,9,8,50,1,25
512,'Jet Airways','Banglore','New Delhi',1,7832,21,3,8,55,7,15
513,'Jet Airways','Kolkata','Banglore',1,14388,5,6,8,25,12,20
514,'Air India','Delhi','Cochin',2,8839,27,6,13,15,20,10
515,'Air India','Delhi','Cochin',2,22096,3,3,22,0,21,15
516,'Vistara','Chennai','Kolkata',0,3687,27,5,7,5,2,15
517,'Multiple carriers','Delhi','Cochin',1,9627,15,5,8,30,10,30
518,'Multiple carriers','Delhi','Cochin',1,13542,21,3,11,30,14,5
519,'IndiGo','Banglore','Delhi',0,4423,27,4,4,0,2,50
520,'IndiGo','Delhi','Cochin',2,8899,3,3,4,55,16,25
521,'SpiceJet','Delhi','Cochin',1,5583,21,4,6,5,5,15
522,'Air Asia','Delhi','Cochin',1,6752,27,5,16,45,13,50
523,'SpiceJet','Chennai','Kolkata',0,3543,21,5,8,20,2,15
524,'Jet Airways','Banglore','New Delhi',1,7832,21,3,8,0,7,15
525,'Air India','Kolkata','Banglore',2,10991,5,1,5,50,27,5
526,'Jet Airways','Delhi','Cochin',1,12898,27,5,9,0,27,35
527,'Jet Airways','Delhi','Cochin',1,12898,27,5,14,0,5,0
528,'GoAir','Banglore','Delhi',0,3398,24,5,11,40,2,50
529,'Air India','Delhi','Cochin',0,5201,24,4,5,10,2,50
530,'Air India','Kolkata','Banglore',2,13873,5,6,10,0,15,20
531,'Air India','Delhi','Cochin',1,7384,15,6,17,40,5,20
532,'Jet Airways','Delhi','Cochin',1,10262,6,6,18,15,10,10
533,'Jet Airways','Kolkata','Banglore',1,10031,24,3,8,25,27,35
534,'Jet Airways','Kolkata','Banglore',1,12384,5,6,9,35,9,35
535,'Jet Airways','Kolkata','Banglore',1,7757,5,9,14,5,28,10
536,'Jet Airways','Banglore','New Delhi',1,17261,3,6,21,25,14,0
537,'SpiceJet','Chennai','Kolkata',0,7298,3,1,9,30,2,35
538,'Jet Airways','Banglore','Delhi',0,7229,4,6,15,15,2,55
539,'IndiGo','Kolkata','Banglore',0,4174,4,1,4,40,2,35
540,'IndiGo','Kolkata','Banglore',1,5699,18,5,17,35,4,40
541,'Air India','Kolkata','Banglore',0,4880,24,4,14,15,2,30
542,'Air India','Delhi','Cochin',1,15284,3,6,8,0,11,15
543,'Jet Airways','Kolkata','Banglore',1,13759,24,3,8,25,7,55
544,'Vistara','Kolkata','Banglore',1,16092,24,3,9,55,8,50
545,'IndiGo','Mumbai','Hyderabad',0,4392,3,9,6,20,1,25
546,'Jet Airways','Delhi','Cochin',1,10262,24,6,20,55,15,40
547,'SpiceJet','Kolkata','Banglore',0,3841,6,12,6,55,2,35
548,'GoAir','Banglore','Delhi',0,5048,6,1,7,45,2,55
549,'Air India','Kolkata','Banglore',1,11096,21,5,7,0,13,25
550,'IndiGo','Delhi','Cochin',1,5073,24,4,7,35,4,35
551,'Jet Airways','Delhi','Cochin',1,19828,3,3,9,55,18,30
552,'Vistara','Chennai','Kolkata',0,3739,21,3,7,5,2,15
553,'Air India','Delhi','Cochin',2,10598,3,9,5,0,38,15
554,'Jet Airways','Banglore','Delhi',0,7229,15,6,18,55,3,5
555,'Vistara','Kolkata','Banglore',1,8610,4,1,17,0,25,50
556,'Vistara','Delhi','Cochin',0,6216,5,9,14,40,3,10
557,'Air India','Banglore','Delhi',0,6961,6,9,13,20,2,50
558,'Jet Airways','Kolkata','Banglore',1,10703,5,6,9,35,11,30
559,'Jet Airways','Kolkata','Banglore',1,14151,15,5,17,0,6,35
560,'Jet Airways','Kolkata','Banglore',1,8586,5,9,6,30,27,35
561,'IndiGo','Kolkata','Banglore',0,4488,4,12,20,20,2,35
562,'Multiple carriers','Delhi','Cochin',1,7408,15,6,18,0,7,30
563,'Jet Airways','Delhi','Cochin',0,5443,18,4,11,0,3,15
564,'Jet Airways','Kolkata','Banglore',1,10539,6,12,9,35,9,35
565,'Multiple carriers','Delhi','Cochin',1,7723,6,1,13,0,12,30
566,'Multiple carriers','Delhi','Cochin',1,15411,3,6,7,30,11,20
567,'Jet Airways','Banglore','Delhi',0,7229,21,5,7,10,3,0
568,'IndiGo','Kolkata','Banglore',0,4804,21,6,20,20,2,35
569,'Jet Airways','Mumbai','Hyderabad',0,4050,3,3,2,55,1,30
570,'Jet Airways','Kolkata','Banglore',1,14151,18,5,17,0,26,10
571,'SpiceJet','Delhi','Cochin',1,4957,4,6,17,55,4,55
572,'Air India','Banglore','New Delhi',0,7591,3,3,21,10,2,45
573,'Jet Airways','Kolkata','Banglore',1,11134,24,3,13,55,8,40
574,'IndiGo','Delhi','Cochin',1,6600,27,5,5,5,7,5
575,'Air India','Banglore','New Delhi',0,4966,3,9,21,10,2,45
576,'Air India','Delhi','Cochin',2,15481,6,1,6,50,24,50
577,'SpiceJet','Kolkata','Banglore',0,5515,3,1,22,20,2,20
578,'Jet Airways','Delhi','Cochin',1,14714,15,6,8,0,11,0
579,'GoAir','Delhi','Cochin',1,4959,15,6,10,35,9,0
580,'Jet Airways','Banglore','Delhi',0,7229,21,4,11,10,2,55
581,'Air India','Delhi','Cochin',0,6094,15,5,18,5,3,5
582,'Air Asia','Kolkata','Banglore',0,4409,24,4,10,20,2,35
583,'Multiple carriers','Delhi','Cochin',1,9794,18,5,6,0,13,0
584,'Jet Airways','Mumbai','Hyderabad',0,5678,4,3,2,55,1,25
585,'IndiGo','Delhi','Cochin',1,6442,15,6,8,35,7,35
586,'Vistara','Banglore','Delhi',0,4878,18,5,7,0,2,40
587,'Jet Airways','Kolkata','Banglore',1,12446,24,3,21,10,12,55
588,'Jet Airways','Delhi','Cochin',2,16704,5,9,23,5,29,20
589,'Jet Airways','Banglore','New Delhi',1,9134,15,3,5,45,5,0
590,'Jet Airways','Kolkata','Banglore',1,8586,15,5,20,0,8,40
591,'Jet Airways','Banglore','Delhi',0,7229,6,1,7,10,3,0
592,'Jet Airways','Banglore','Delhi',0,6144,21,4,7,10,3,0
593,'Air India','Banglore','Delhi',0,6961,18,5,10,0,2,45
594,'Jet Airways','Kolkata','Banglore',1,10844,5,9,16,30,12,10
595,'IndiGo','Chennai','Kolkata',0,3597,21,5,19,35,2,20
596,'SpiceJet','Banglore','New Delhi',1,7139,21,3,10,20,7,55
597,'Air India','Mumbai','Hyderabad',2,25139,3,6,9,40,29,35
598,'Jet Airways','Delhi','Cochin',2,10368,6,1,9,40,26,55
599,'Air India','Delhi','Cochin',1,5117,4,6,20,40,12,45
600,'Multiple carriers','Delhi','Cochin',1,9211,18,5,11,40,7,35
601,'SpiceJet','Kolkata','Banglore',0,4174,15,4,17,10,2,30
602,'Multiple carriers','Delhi','Cochin',1,10786,27,5,7,30,11,45
603,'Jet Airways','Banglore','New Delhi',1,9134,15,3,8,0,23,40
604,'Jet Airways','Delhi','Cochin',2,13376,6,1,14,35,13,50
605,'Air India','Banglore','New Delhi',1,6955,21,3,22,0,12,50
606,'Jet Airways','Kolkata','Banglore',1,10844,5,9,8,25,9,50
607,'Air Asia','Kolkata','Banglore',0,3807,4,1,19,55,2,30
608,'Jet Airways','Kolkata','Banglore',1,9663,5,1,14,5,21,55
609,'Jet Airways','Delhi','Cochin',1,12373,5,9,2,15,26,10
610,'SpiceJet','Banglore','Delhi',0,4991,5,1,21,10,2,55
611,'Air India','Delhi','Cochin',1,6745,21,3,23,0,20,15
612,'Jet Airways','Delhi','Cochin',1,10262,15,6,22,50,20,10
613,'Jet Airways','Delhi','Cochin',1,6540,27,3,17,30,10,55
614,'SpiceJet','Kolkata','Banglore',0,3873,4,6,17,10,2,30
615,'Jet Airways','Delhi','Cochin',1,15554,5,9,21,50,21,10
616,'IndiGo','Kolkata','Banglore',0,4804,27,5,20,20,2,35
617,'Jet Airways','Delhi','Cochin',1,7438,27,3,23,5,20,40
618,'Air Asia','Banglore','Delhi',0,6181,5,3,4,55,2,50
619,'Multiple carriers','Delhi','Cochin',1,9424,5,1,19,0,6,30
620,'Air India','Banglore','New Delhi',2,12725,3,12,17,25,30,0
621,'Air India','Banglore','New Delhi',1,6046,15,3,8,15,13,10
622,'SpiceJet','Banglore','Delhi',0,3971,15,6,21,10,2,55
623,'Jet Airways','Kolkata','Banglore',1,12692,6,6,20,25,18,0
624,'IndiGo','Delhi','Cochin',1,7451,3,6,14,20,8,0
625,'Jet Airways','Banglore','New Delhi',1,13817,3,12,22,55,8,45
626,'Jet Airways','Kolkata','Banglore',1,10703,5,6,9,35,12,30
627,'Jet Airways','Banglore','New Delhi',1,13817,3,12,21,25,13,20
628,'Jet Airways','Banglore','New Delhi',1,27210,15,3,22,55,6,10
629,'Jet Airways','Kolkata','Banglore',1,13941,18,5,21,10,7,30
630,'Air India','Banglore','New Delhi',1,10246,3,1,17,0,19,15
631,'IndiGo','Kolkata','Banglore',0,4804,5,6,17,15,2,35
632,'Air Asia','Kolkata','Banglore',1,6810,6,6,22,40,12,0
633,'Jet Airways','Banglore','Delhi',0,5198,5,1,8,20,3,0
634,'Vistara','Banglore','Delhi',0,5613,5,3,21,0,2,50
635,'IndiGo','Mumbai','Hyderabad',0,4784,3,3,21,20,1,25
636,'Jet Airways','Delhi','Cochin',1,5406,21,3,19,45,23,5
637,'Air India','Banglore','Delhi',0,5228,27,4,13,20,2,50
638,'Jet Airways','Delhi','Cochin',1,12898,27,5,20,55,22,5
639,'Air India','Chennai','Kolkata',0,4667,15,6,11,40,2,15
640,'Jet Airways','Kolkata','Banglore',1,14781,21,5,14,5,5,45
641,'Vistara','Banglore','Delhi',0,5403,21,4,9,45,2,50
642,'Jet Airways','Kolkata','Banglore',1,9899,6,12,14,5,9,30
643,'Jet Airways','Delhi','Cochin',2,13029,21,5,19,30,8,55
644,'Vistara','Kolkata','Banglore',1,9187,18,5,17,0,17,45
645,'IndiGo','Banglore','Delhi',0,4823,24,5,20,0,2,50
646,'Air India','Delhi','Cochin',2,8665,27,3,21,30,21,45
647,'IndiGo','Delhi','Cochin',1,14871,3,6,8,25,12,35
648,'IndiGo','Mumbai','Hyderabad',0,4049,21,6,6,25,1,30
649,'Air India','Chennai','Kolkata',0,4667,6,12,11,40,2,15
650,'IndiGo','Kolkata','Banglore',1,4226,4,9,19,55,3,55
651,'Air India','Banglore','New Delhi',0,7591,3,3,6,10,2,45
652,'Jet Airways','Banglore','New Delhi',1,19225,3,6,5,45,7,30
653,'Jet Airways','Delhi','Cochin',1,12898,27,5,19,15,17,20
654,'IndiGo','Mumbai','Hyderabad',0,2754,6,9,12,0,1,30
655,'SpiceJet','Mumbai','Hyderabad',0,1965,5,3,13,15,1,30
656,'Air India','Kolkata','Banglore',2,12835,24,3,16,45,30,30
657,'Jet Airways Business','Banglore','New Delhi',1,52229,3,1,5,45,5,0
658,'Multiple carriers','Delhi','Cochin',1,14533,15,5,8,0,11,15
659,'Vistara','Banglore','Delhi',0,4668,24,6,9,45,2,50
660,'Jet Airways','Delhi','Cochin',1,11822,4,9,17,30,19,5
661,'Jet Airways','Delhi','Cochin',1,6017,27,3,21,50,6,35
662,'Jet Airways','Delhi','Cochin',1,14714,6,9,11,30,7,30
663,'SpiceJet','Chennai','Kolkata',0,3597,6,9,8,20,2,15
664,'Air Asia','Banglore','Delhi',0,3383,24,4,11,10,2,45
665,'Air India','Kolkata','Banglore',2,11642,18,5,16,50,12,45
666,'Vistara','Banglore','Delhi',0,5403,27,4,21,0,2,50
667,'Air India','Delhi','Cochin',2,14221,3,3,16,40,26,35
668,'Jet Airways','Kolkata','Banglore',1,8586,18,5,21,10,12,55
669,'IndiGo','Mumbai','Hyderabad',0,4049,6,12,9,10,1,30
670,'Jet Airways','Delhi','Cochin',1,10262,6,3,19,45,8,40
671,'Multiple carriers','Delhi','Cochin',1,7888,21,5,7,0,14,0
672,'Air India','Delhi','Cochin',2,8236,21,3,19,45,23,30
673,'Air India','Delhi','Cochin',2,12961,6,6,13,20,29,55
674,'Jet Airways','Kolkata','Banglore',1,8586,5,9,6,30,22,10
675,'IndiGo','Kolkata','Banglore',1,5279,18,5,8,10,4,50
676,'GoAir','Banglore','Delhi',0,3419,18,6,20,55,2,45
677,'Jet Airways','Delhi','Cochin',2,13292,15,6,5,30,13,30
678,'Jet Airways','Kolkata','Banglore',1,13067,15,5,20,25,13,20
679,'IndiGo','Chennai','Kolkata',0,3597,5,3,13,15,2,20
680,'Jet Airways','Delhi','Cochin',1,15554,18,5,7,5,11,55
681,'IndiGo','Delhi','Cochin',1,6027,15,5,17,5,5,10
682,'Jet Airways','Kolkata','Banglore',1,14781,5,9,6,30,11,45
683,'IndiGo','Banglore','Delhi',0,3943,27,5,21,15,3,0
684,'GoAir','Delhi','Cochin',1,5842,6,12,7,25,6,10
685,'IndiGo','Chennai','Kolkata',0,4326,15,3,5,15,2,20
686,'Multiple carriers','Delhi','Cochin',1,8937,6,1,8,30,10,45
687,'Air India','Chennai','Kolkata',0,3670,21,3,11,40,2,15
688,'IndiGo','Banglore','Delhi',0,4823,18,6,18,25,2,55
689,'Jet Airways','Mumbai','Hyderabad',0,2071,4,3,19,35,1,30
690,'Multiple carriers','Delhi','Cochin',1,6093,27,6,14,55,7,35
691,'Vistara','Kolkata','Banglore',1,11682,24,3,20,20,26,35
692,'IndiGo','Banglore','New Delhi',1,7774,3,3,5,25,4,45
693,'Jet Airways','Kolkata','Banglore',1,13067,5,12,17,0,21,25
694,'IndiGo','Delhi','Cochin',1,7514,27,5,7,35,8,35
695,'Multiple carriers','Delhi','Cochin',1,6838,4,9,17,0,8,30
696,'IndiGo','Chennai','Kolkata',0,3858,18,3,13,20,2,15
697,'Multiple carriers','Delhi','Cochin',1,6795,15,6,12,50,12,40
698,'Jet Airways','Delhi','Cochin',2,16263,27,5,20,0,8,25
699,'Air India','Kolkata','Banglore',1,8576,5,9,16,50,25,40
700,'Air India','Banglore','Delhi',0,5228,5,6,10,0,2,45
701,'Jet Airways','Delhi','Cochin',2,16704,5,1,23,5,29,20
702,'IndiGo','Kolkata','Banglore',0,8872,24,3,20,25,2,40
703,'GoAir','Banglore','Delhi',0,3898,5,3,11,40,2,50
704,'SpiceJet','Chennai','Kolkata',0,3332,21,3,17,45,2,20
705,'Jet Airways','Kolkata','Banglore',1,5608,21,5,10,20,7,15
706,'Jet Airways','Kolkata','Banglore',1,13941,5,9,8,25,20,15
707,'Multiple carriers','Delhi','Cochin',1,9100,21,3,7,30,11,45
708,'Vistara','Banglore','Delhi',0,4878,15,6,17,0,2,35
709,'IndiGo','Delhi','Cochin',1,6416,6,1,7,30,13,30
710,'SpiceJet','Mumbai','Hyderabad',0,2017,5,12,5,45,1,30
711,'Jet Airways','Delhi','Cochin',2,10976,27,3,19,10,24,35
712,'Jet Airways','Kolkata','Banglore',1,10031,24,3,19,45,20,35
713,'IndiGo','Kolkata','Banglore',0,4462,18,3,5,30,2,50
714,'IndiGo','Delhi','Cochin',1,5073,4,1,7,35,4,35
715,'IndiGo','Chennai','Kolkata',0,4326,27,3,5,15,2,20
716,'Multiple carriers Premium economy','Delhi','Cochin',1,10161,21,3,7,30,11,45
717,'IndiGo','Mumbai','Hyderabad',0,3175,6,12,16,55,1,30
718,'Vistara','Kolkata','Banglore',1,12312,24,3,20,20,12,50
719,'Jet Airways','Delhi','Cochin',2,12604,21,3,18,20,24,30
720,'Multiple carriers','Delhi','Cochin',1,10877,15,6,7,30,11,30
721,'IndiGo','Kolkata','Banglore',1,4226,18,5,6,20,4,0
722,'Jet Airways','Delhi','Cochin',1,5406,4,6,8,0,11,0
723,'IndiGo','Delhi','Cochin',1,8618,15,5,2,0,5,25
724,'IndiGo','Kolkata','Banglore',0,4174,18,4,17,15,2,35
725,'GoAir','Delhi','Cochin',1,10651,6,1,14,25,5,10
726,'Jet Airways','Delhi','Cochin',1,5963,21,3,18,15,10,10
727,'Jet Airways','Delhi','Cochin',2,10368,6,12,9,40,26,55
728,'IndiGo','Mumbai','Hyderabad',1,7681,3,6,15,45,7,15
729,'Multiple carriers','Delhi','Cochin',1,7485,21,5,12,50,8,10
730,'Jet Airways','Banglore','Delhi',0,4544,4,3,15,15,2,55
731,'SpiceJet','Kolkata','Banglore',1,4649,15,4,15,5,5,15
732,'Vistara','Chennai','Kolkata',0,11982,5,12,17,45,2,20
733,'Jet Airways','Mumbai','Hyderabad',0,4995,24,6,7,5,1,25
734,'IndiGo','Kolkata','Banglore',1,5069,5,9,8,10,4,50
735,'SpiceJet','Kolkata','Banglore',0,3873,6,1,22,20,2,20
736,'SpiceJet','Kolkata','Banglore',0,3873,27,4,22,20,2,20
737,'Air India','Delhi','Cochin',1,8907,27,5,9,45,13,15
738,'Jet Airways','Kolkata','Banglore',1,10844,6,9,21,10,19,10
739,'Jet Airways','Kolkata','Banglore',1,10844,15,5,21,10,22,40
740,'Jet Airways','Kolkata','Banglore',1,9663,5,6,21,10,14,50
741,'Jet Airways','Delhi','Cochin',2,13292,6,1,21,25,15,10
742,'Jet Airways','Delhi','Cochin',2,14441,6,12,5,30,7,5
743,'Jet Airways','Mumbai','Hyderabad',0,4050,6,9,2,55,1,25
744,'IndiGo','Banglore','New Delhi',0,6144,3,9,21,20,2,55
745,'IndiGo','Delhi','Cochin',1,14871,3,6,7,30,8,0
746,'Air Asia','Banglore','Delhi',0,4483,18,4,11,10,2,45
747,'IndiGo','Delhi','Cochin',1,6979,15,5,10,35,14,55
748,'Jet Airways','Mumbai','Hyderabad',0,8040,27,6,10,20,1,30
749,'IndiGo','Delhi','Cochin',1,7048,6,1,9,15,16,15
750,'SpiceJet','Banglore','Delhi',0,3573,27,6,9,30,2,50
751,'IndiGo','Delhi','Cochin',1,5054,27,5,16,0,5,0
752,'Air India','Delhi','Cochin',1,8582,6,1,21,0,22,15
753,'Air Asia','Delhi','Cochin',1,8759,6,9,7,55,5,30
754,'IndiGo','Delhi','Cochin',1,6442,27,4,7,35,8,35
755,'Air India','Delhi','Cochin',1,8879,18,5,3,50,15,25
